nbhd_code,PM25_1998,PM25_1999,PM25_2000,PM25_2001,PM25_2002,PM25_2003,PM25_2004,PM25_2005,PM25_2006,PM25_2007,PM25_2008,PM25_2009,PM25_2010,PM25_2011,PM25_2012,PM25_2013,PM25_2014,PM25_2015,PMTREND
barcelona_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
barcelona_42,11,11,13,10,12,10,9,9,9,8,8,8,8,9,9,7,7,8,-2.57997936
istanbul_032,11.08601679,9.817219757,8.944954659,8.753622419,10.80788154,10.06181748,9.771372757,9.165772719,11.90514181,9.109015049,9.30843141,7.487415589,10.71486108,7.589764615,8.589865908,10.20622709,9.265661779,12.33959579,-0.10884407
istanbul_015,11.44297163,9.845853537,8.894401957,8.670411556,10.45203522,9.896157782,9.696860113,9.112938507,11.73978793,8.894536014,9.163942466,7.419684867,10.77392027,7.342418724,8.421761123,9.837005745,9.005718695,11.4911048,-0.394070089
istanbul_014,12.29701504,11.53977968,10.23498638,9.602301891,12.34133533,10.98622024,10.69423935,10.48169937,12.95593635,10.2576302,10.80331267,8.471354681,12.91167529,8.731274924,10.19631224,11.6714376,11.04937419,13.83399139,0.125079953
istanbul_002,11.06028491,9.898040518,8.756559283,8.246922,10.32320776,9.692460976,9.381606728,8.72423732,11.56166675,8.698783034,9.185172226,7.197994259,11.13477369,7.156207003,8.445254306,9.801169521,8.986045215,11.67335247,-0.188866375
istanbul_018,13.63832637,13.11843038,11.38854306,10.91860373,13.94358207,12.40052005,11.99298716,11.8680167,14.28658104,11.52312663,12.15522811,9.640217477,14.7500591,9.908911827,11.73091167,12.99101726,12.2618391,15.17863053,0.098791806
istanbul_008,11.32080316,10.74907834,9.237820935,8.720210665,11.30454246,10.35296248,9.881830151,9.410467413,12.04572087,9.295457538,9.899374589,7.62564187,12.25263331,7.839993417,9.421494404,10.65322581,9.780875576,12.72965767,0.052571114
istanbul_012,12.98731501,12.38764724,10.74796134,10.25974026,13.06946542,11.75400181,11.2795228,11.24161885,13.58803987,10.91573543,11.27333132,9.229084869,13.90758079,9.427061311,10.94095439,12.22455452,11.65297493,14.35155542,0.085914637
istanbul_001,9.366101695,10.39322034,8.284745763,7.474576271,10.13559322,9.298305085,8.040677966,8.040677966,10.97288136,8.474576271,9.244067797,7.122033898,11.31186441,7.298305085,8.610169492,10.13559322,9.284745763,11.46101695,0.419163562
istanbul_004,14.2495937,13.78516065,12.25109389,11.55775722,14.57569696,13.05400675,12.52587823,12.3864233,14.79578697,12.07432179,12.65908239,10.06538317,15.46074509,10.51487686,12.37329666,13.45368171,12.7255907,15.93649206,0.035935218
istanbul_026,14.75037304,14.16396033,12.7154393,11.94435179,14.97972439,13.69130168,12.94786272,12.79926271,15.19195998,12.45598174,12.97305363,10.4230668,15.89827087,10.89616431,12.84297376,13.98288423,12.97024489,16.44580005,0.011726645
istanbul_007,10.58208955,10.40737489,8.498683055,8.40737489,10.58208955,9.44951712,9.40737489,8.742756804,11.40737489,8.498683055,9.40737489,7.299385426,10.99122037,7.498683055,8.742756804,9.60667252,9.40737489,11.60667252,-0.081553622
istanbul_006,13.37111739,12.91407826,11.258572,10.50262203,13.30334812,12.36143606,11.50262203,11.21621622,14.01694232,11.11980637,11.8112142,9.229124647,14.29043969,9.935457846,11.12626059,12.49616781,11.8112142,14.78580073,0.012051699
istanbul_005,15.74186308,15.34471701,13.7041847,13.02036235,16.09251243,14.84656085,14.10966811,13.42648709,16.34471701,13.34792368,14.08674042,11.15375982,17.10020843,11.82235049,13.42969376,15.28090428,13.97562931,17.70995671,-0.005471857
istanbul_022,12.49852797,12.13542689,10.48675172,9.861629048,12.56133464,11.63493621,11.11187439,10.40431796,13.25613346,10.63493621,11.23258096,8.61138371,13.73699706,9.220804711,10.63493621,12.13542689,11.23258096,14.13542689,0.16753915
istanbul_017,13.66902155,13.30554574,11.63740728,11.08194984,13.89138114,12.81949841,12.33504062,11.44948781,14.36524196,11.55704698,12.36877428,9.535323207,14.95125397,9.969975274,11.50512187,13.26404097,12.19233486,15.43783116,0.049055149
istanbul_019,11.72674518,10.87773712,9.679177863,8.948187639,11.10158081,10.68202218,10.12452118,9.295337602,12.1407581,9.540549425,9.807915499,7.795323309,12.09636384,7.823023269,9.25177234,10.67771997,9.846706878,12.64350237,-0.16383068
istanbul_035,11.51949887,10.92153353,9.635361718,8.91324416,11.52364356,10.70440844,10.21373399,9.407686511,12.25838357,9.5183685,10.09702336,7.795497362,12.52515072,7.934250188,9.407686511,10.84626978,9.958647325,12.91070083,-0.019966162
istanbul_009,13.61861022,13.4313099,11.58865815,11.09584665,13.74760383,12.73003195,12.32947284,11.58865815,14.4313099,11.70646965,12.25159744,9.650958466,14.7951278,9.995607029,11.60463259,13.0399361,12.08945687,15.21964856,-0.019481728
istanbul_021,13.5772098,13.32694356,11.5772098,11.30031949,13.67021654,12.67731629,12.37202698,11.48668797,14.32694356,11.5772098,11.98509052,9.510472133,14.67021654,10.05289315,11.48668797,12.83280085,11.86652467,15.41746539,-0.066224051
istanbul_024,11.63967774,11.09848943,9.606847936,9.009466264,11.4858006,10.73192346,10.09848943,9.554884189,12.16193353,9.702316213,10.17462236,7.757703927,12.58207452,8.108761329,9.597381672,10.93816717,10.12185297,12.89466264,0.00735593
istanbul_020,15.25361633,15.02636204,13.21657429,12.52264432,15.34838448,14.29728268,13.51088279,12.92253616,15.81424902,13.18088414,13.7513857,10.76801406,16.57104231,11.39083412,13.17115047,14.7862647,13.56833852,17.27781533,0.067262925
istanbul_013,11.1452864,10.9847852,9.136933174,8.740155131,11.1452864,10.33054893,9.740155131,9.068019093,11.90990453,9.423031026,9.993138425,7.731801909,12.76163484,7.89797136,9.330548926,10.90155131,9.9075179,12.80548926,0.20162323
istanbul_033,10.91003224,10.27420143,8.845950962,8.144573606,10.59812445,10.02012308,9.216567354,8.691511185,11.26091628,8.954478851,9.305949008,7.185112826,11.78216274,7.339845658,8.807756179,10.16713881,9.420435675,11.96180522,0.019953318
istanbul_030,11.10046388,10.20715574,8.96497294,8.098616957,10.19366893,9.792500644,9.18123443,8.419079117,11.24130229,8.772334851,9.02531999,7.074220428,11.35241818,6.998088652,8.311850356,9.926123185,9.151211236,11.40709561,-0.25605802
istanbul_010,9.652632787,9.227371802,7.522886314,7.188138121,9.446139727,9.098198922,8.197200872,7.622002983,10.2273718,8.158884937,8.446139727,6.356200528,10.58770219,6.422851899,8.029253183,9.428817254,8.415624642,10.56670873,0.121860739
istanbul_038,10.48063938,10.27724955,8.519636213,7.95618024,10.51963621,9.648890726,8.95618024,8.506545404,11.0752377,8.891415185,9.485048918,7.217858619,12.05608378,7.114096734,8.652197878,10.51743145,9.315006201,11.69326168,0.18647097
istanbul_023,9.857412185,9.95266918,7.968049216,7.468148442,10.02649335,9.16600516,8.403056162,8.069259774,10.68237746,8.577594761,9.09138718,6.98471919,11.52113515,7.014784679,8.383310181,10.00406827,9.007640405,11.24102004,0.300633388
istanbul_039,12.29911433,12.19967794,10.19645733,10.12922705,12.48027375,11.40499195,11.12922705,10.19967794,13.19645733,10.66626409,11.19645733,8.752818035,13.91908213,9.073268921,10.58615137,12.18518519,11.18518519,14.13405797,0.230856223
istanbul_025,12.57174002,13.07174002,10.873416,10.27919335,13.2024799,12.18319935,11.06663033,10.81346232,13.51744107,11.39262842,12.17461507,9.216787028,14.1861289,9.764341191,11.326475,13.00401962,11.72332743,14.34085025,0.256484188
istanbul_028,9.827313679,10.35757226,7.983183443,7.411099889,10.05477805,9.309030283,8.223969605,7.95791853,10.48828933,8.339184662,9.263902916,6.883823081,11.20346591,7.195835137,8.41714359,9.935074304,9.299972747,10.92374036,0.225129018
istanbul_027,9.521404464,9.798803955,7.911776896,7.257149624,10.09361123,9.067203505,8.113446622,7.829237966,10.36088578,8.506838771,9.311208479,6.860856179,11.34703061,6.82686956,8.292971757,9.909645331,8.762922612,11.09408491,0.324568706
istanbul_034,9.04252166,9.782147743,7.242248062,6.942772458,9.376994984,8.789785682,7.831509348,7.322161423,9.997606019,7.870155039,8.855677155,6.166438668,10.54274966,6.782147743,7.899224806,9.688098495,8.632808938,10.04252166,0.259461454
istanbul_029,9.658978228,9.807878853,7.80362147,7.012933822,9.675846088,8.87820651,7.926492779,7.630146583,10.28012503,7.979898685,8.867212761,6.519023496,10.85395559,6.656283682,7.933067471,9.844309118,8.718419918,10.52462815,0.165659256
istanbul_003,9.905185562,10.00597356,8.167386884,7.464539908,10.17844433,9.175902389,8.313421454,8.059608541,10.54194204,8.702846975,9.271352313,7.008007117,11.5394001,6.949796645,8.389679715,10.1141332,8.914336553,11.17590239,0.242183595
istanbul_037,10.4366617,10.21730182,8.476829182,7.987580725,10.39202328,9.444539067,8.933290753,8.361223476,10.99772905,8.947129373,9.48158399,7.121779859,11.96465829,7.118089561,8.735433965,10.43211979,9.117521822,11.52913207,0.166654472
istanbul_016,9.93520739,9.752065015,7.95672351,7.070188294,9.537769784,8.921773692,8.108490985,7.640643041,10.21398437,7.956434852,8.65647482,6.395572431,10.83359979,6.518007816,7.803024247,9.721733724,8.645550226,10.43809397,0.014323595
istanbul_011,10.23904999,9.747269318,8.187243921,7.395470193,9.627367335,8.945822875,8.418238276,7.73525531,10.56516434,8.097143821,8.436859493,6.504032778,10.86655622,6.508854255,7.663835951,9.407553646,8.4972966,10.57793232,-0.193274109
istanbul_036,9.336574087,10.24495083,7.552385993,7.051285623,9.840014486,9.033540407,7.86009973,7.610413126,10.10156838,8.141766721,9.129202997,6.741900437,11.21375045,7.023205282,8.424380867,9.828230771,9.496030309,10.84332953,0.474580222
istanbul_031,9.132161246,8.938333683,7.319013446,6.44609277,8.75294622,8.257735642,7.349741661,6.963113638,9.567456047,7.147625831,7.911914831,5.987853401,10.22752544,5.999008623,7.031040812,8.577861038,8.164894543,9.556180252,0.010592419
telaviv_045,6,6,8.037735849,6,6,6.937106918,7.937106918,6,7,7,8,7,7,6,7,8,8,9,0.962478338
telaviv_047,6,6.299319728,8.19047619,6.19047619,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.866241233
telaviv_046,6,6.140703518,8.91959799,6.140703518,6,6.91959799,7.91959799,6,7,7,8,7,7,6,7,8,8,9,0.808583682
telaviv_049,6,7,9,7,6,7,8,6,7.036036036,7,8,7,7,6,7.036036036,8,8,9,0.560994431
telaviv_048,6.019704433,6.512315271,8.9408867,6.512315271,6,6.9408867,7.9408867,6.019704433,7.019704433,7,8.019704433,7,7.019704433,6.019704433,7.019704433,8.019704433,8.019704433,9.019704433,0.714361969
telaviv_050,6.515923567,7,9,7,6,7,8,6.515923567,7.515923567,7,8.515923567,7,7.515923567,6.515923567,7.515923567,8.515923567,8.515923567,9.515923567,0.844787127
telaviv_051,6.832335329,7,9,7,6,7,8,6.832335329,7.832335329,7,8.832335329,7,7.832335329,6.832335329,7.832335329,8.832335329,8.832335329,9.832335329,1.021115663
telaviv_014,6,6,8,6,6,6,7.277777778,6,7,6.277777778,8,6.277777778,7,6,7,7.277777778,8,9,0.927645912
telaviv_015,6,6,8,6,6,6,7.582568807,6,7,6.582568807,8,6.582568807,7,6,7,7.582568807,8,9,0.971681768
telaviv_007,6,6,8,6.106508876,6,6.695266272,8,6,7,7,8,7,7,6.106508876,7,8,8,9,0.979567785
telaviv_008,6,6,8,6,6,6.487179487,8,6,7,7,8,7,7,6,7,8,8,9,0.996798179
telaviv_002,6,6,8,6.552356021,6,6.552356021,8,6,7,7,8,7,7,6.552356021,7,8,8,9,0.980689327
telaviv_001,6,6,8,6,6,6,8,6,7,7,8,7,7,6,7,8,8,9,1.031991744
telaviv_004,6,6,8.822222222,6.177777778,6,7,8,6,7,7,8,7,7,7,7.822222222,8,8,9.822222222,1.159729389
telaviv_009,6,6,8.367256637,6.03539823,6,7,8,6,7,7,8,7,7,6.402654867,7.367256637,8,8,9.367256637,1.049983105
telaviv_003,6,6,8.689119171,6.14507772,6,6.834196891,8,6,7,7,8,7,7,6.484455959,7.339378238,8,8,9.339378238,1.005871124
telaviv_005,6,6,9,6,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.825593395
telaviv_010,6,6,8.554263566,6,6,7,8,6,7,7,8,7,7,6.062015504,7.062015504,8,8,9.062015504,0.909072727
telaviv_011,6,6,8.073226545,6,6,6.691075515,8,6,7,7,8,7,7,6,7,8,8,9,0.972244854
telaviv_012,6,6,8,6,6,6.062992126,8,6,7,7,8,7,7,6,7,8,8,9,1.027441229
telaviv_013,5.851555556,6,8.162666667,6,6,6.24,7.618666667,6,6.650666667,6.618666667,7.618666667,6.618666667,6.960888889,6,7,7.618666667,7.618666667,8.851555556,0.867680312
telaviv_016,6,6,8,6,6,6,7.68,6,6.84,6.68,7.84,6.68,7,6,7,7.68,7.84,9,0.957688338
telaviv_018,6,6,8,6,6,6,7,6,6.855855856,6,7.855855856,6,7,6,7,7,8,9,0.884537789
telaviv_019,5.768115942,6,8,6,6,6,7,6,6.077294686,6,7.077294686,6,6.768115942,6,7,7,7.077294686,8.768115942,0.708883604
telaviv_026,5.455284553,6,8,6,6,6,7,6,6,6,7,6,6.455284553,6,7,7,7.455284553,8.455284553,0.743201859
telaviv_027,5.569506726,6,8,6,6,6,7.569506726,6,6.569506726,6,7.569506726,6.569506726,6.856502242,6,7,7.569506726,7.569506726,8.569506726,0.87802598
telaviv_028,5.345323741,6,8,6,6,6,7.345323741,6,6.345323741,6.258992806,7.345323741,6.345323741,7,6,7,7.345323741,7.345323741,8.345323741,0.821658463
telaviv_025,6,6,8,6,6,6,7.112149533,6,6.112149533,6,7.112149533,6.112149533,7,6,7,7.112149533,8,9,0.884233674
telaviv_017,6,6,8,6,6,6,7,6,6.6,6,7.68,6,7,6,7,7,8,9,0.881733746
telaviv_022,6,6,8,6,6,6,7,6,6,6,7.683453237,6,7,6,7,7,8,9,0.888032608
telaviv_020,6,6,8,6,6,6,7,6,6.423076923,6,7.884615385,6,7,6,7,7,8,8.884615385,0.869651504
telaviv_021,6,6,8,6,6,6,7.347826087,6,6.347826087,6.347826087,8,6.347826087,7,6,7,7.347826087,8,9,0.944496792
telaviv_023,6,6,8,6,6,6,7.832335329,6,6.832335329,6.640718563,7.928143713,6.832335329,7,6,7,7.832335329,8,9,1.00529591
telaviv_024,6,6,8,6,6,6,8,6,7,6.403361345,8,7,7,6,7,8,8,9,1.025834482
telaviv_070,6,6,9,6,6,6,8,6,7,7,8,7,7,6,7,8,8,9,0.897832817
telaviv_060,5.473684211,6,8.473684211,6,6,6,7.473684211,6,6.473684211,6.473684211,7.473684211,6.473684211,7,6,7,7.473684211,7.473684211,9,0.892401282
telaviv_069,6,6,9,6.434782609,6,6.434782609,8,6,7,7,8,7,7,6,7,8,8,9,0.817068246
telaviv_059,6,6,8,6,6,6,7,6,7,6,8,6,7,6,7,8,7,9,0.866873065
telaviv_061,6,6,8.816091954,6,6,6,7.816091954,6,7,6.816091954,8,6.816091954,7,6,7,8,7.816091954,9,0.89213907
telaviv_062,6,6,8.110599078,6,6,6,7.467741935,6,7,6.870967742,8,6.467741935,7,6,7,8,7.467741935,9,0.933429399
telaviv_058,6,6,8,6,6,6,7,6,7,6.520930233,7.409302326,6,7,6,7,7.688372093,7,9,0.812153503
telaviv_068,6,6,9,6,6,6,8,6,7,7,8,7,7,6,7,8,8,9,0.897832817
telaviv_067,6,6,9,6.9,6,6.9,8,6,7,7,8,7,7,6.75,7.75,8,8,9,0.885448916
telaviv_063,6,6,8.415770609,6.258064516,6,6.258064516,8,6,7,7,8,7,7,6.05734767,7.05734767,8,8,9,0.940111189
telaviv_065,6,6,9,7,6,7,8,6,7,7,8,7,7,6.5,7.5,8,8,9,0.815273478
telaviv_064,6,6,9,7,6,7,8,6,7,7,8,7,7,6.177777778,7.177777778,8,8,9,0.748767343
telaviv_066,6.27245509,6.416167665,9,7,6,7,8,6.27245509,7.27245509,7,8.27245509,7.27245509,7.27245509,6.71257485,7.71257485,8.27245509,8.27245509,9.416167665,0.929595917
telaviv_071,6,6,9,7,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.712074303
telaviv_054,6,6.047244094,8.251968504,6.251968504,6,6.562992126,8,6,7,7,8,7,7,6,7,8,8,9,0.921601131
telaviv_056,6.02962963,6.633333333,9,7,6,7,8,6.044444444,7.044444444,7,8.044444444,7,7.044444444,6.044444444,7.044444444,8.044444444,8.044444444,9.044444444,0.64140198
telaviv_043,6,6.196721311,8.196721311,6.196721311,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.880576562
telaviv_053,6,6,8,6,6,6.25498008,7.569721116,6,7,7,8,6.74501992,7,6,7,8,7.74501992,9,0.983146876
telaviv_037,6.053511706,6.053511706,8.5,6.053511706,6,6.053511706,7.160535117,6,7,7.053511706,7.913043478,6.846153846,7.053511706,6.053511706,7.053511706,8,7.846153846,9.053511706,0.971021396
telaviv_041,6,6,8.104046243,6,6,6.104046243,7.104046243,6,7,7,7.621387283,6.115606936,7,6,7,8,7.115606936,9,0.862488591
telaviv_040,6,6,8.09478673,6,6,6.09478673,7.09478673,6,7,7,7.113744076,6.09478673,7,6,7,8,7.09478673,9,0.844863762
telaviv_031,6.116788321,6.116788321,8.883211679,6.669099757,6,6.766423358,7.766423358,6,7,7.116788321,7.883211679,6.883211679,7.116788321,6.116788321,7.116788321,8,7.883211679,9.116788321,0.782179436
telaviv_035,6,6,9,6,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.825593395
telaviv_030,6.022304833,6.059479554,8.895910781,6.111524164,6,6.895910781,8,6,7,7.022304833,8,7,7.022304833,6.059479554,7.059479554,8,8,9.059479554,0.84584959
telaviv_034,6,6,9,6,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.825593395
telaviv_036,6,6,8.756097561,6,6,6.756097561,7.756097561,6,7,7,8,7,7,6,7,8,8,9,0.888519721
telaviv_057,6,6,8.070175439,6,6,6.070175439,7.070175439,6,7,6.561403509,7.374269006,6.374269006,7,6,7,7.561403509,7.374269006,9,0.853595978
telaviv_032,6,6,8.476595745,6,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.895812748
telaviv_006,6,6,9,6,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.825593395
telaviv_033,6,6,9,6,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.825593395
telaviv_029,6,6,8,6,6,6,8,6,7,7,8,7,7,6,7,8,8,9,1.031991744
telaviv_038,6,6,9,6,6,6,7.965217391,6,7,7,8,7,7,6,7,8,8,9,0.899627586
telaviv_039,6,6,8.043636364,6,6,6.029090909,7.203636364,6,7,7,8,7,7,6,7,8,8,9,1.065128061
telaviv_042,6,6,8,6,6,6.444,7.444,6,7,7,8,7,7,6,7,8,8,9,1.028606811
telaviv_052,6,6,8,6,6,6.617647059,7.617647059,6,7,7,8,7,7,6,7,8,8,9,1.007102531
telaviv_055,6,6.826086957,8.826086957,6.826086957,6,7,8,6,7,7,8,7,7,6,7,8,8,9,0.627271503
telaviv_044,6,6,8,6,6,6.05,7.05,6,7,7,8,7,7,6,7,8,8,9,1.077399381
Johannesburg_1,32,33,33.26043643,33,32.9658444,32.54933586,32,34.56973435,33.0341556,32,32,33,36,32,33,34,32.2528463,46,2.560636859
Johannesburg_2,32,32.75589623,33.70400943,33,32.37087264,32.99528302,32,34.26768868,33.76061321,32,31.71580189,33.10790094,36,32,33,34,32.30542453,46.11261792,2.588479905
Johannesburg_3,32,33,33.28618693,33,32.44416873,32.55583127,32,35,33.28618693,32,32,33.03639371,36,32,33,34.26633581,32.03970223,45.99669148,2.59327831
Johannesburg_6,32.00518807,33.05607104,33.92507233,33.54614387,32.09607902,33,31.7589544,35.04170408,33.71964482,31.96198743,32.10535768,33.45036416,35.60001995,33.18477502,32.82749676,34.67025841,32.09607902,45.8940437,2.573598783
Johannesburg_23,33.14461092,33.35060392,34.84892086,34.38433107,33.5030031,34.00316811,32.03366114,35.26942116,35,32.43733087,33.73764108,36.01207841,37.52795195,35.06045806,33.96026665,34.26684707,33.25166656,45.39000726,2.537468194
Johannesburg_125,33.04808349,34.2012094,35.27894275,34.10787087,33.32546572,34.53047888,32.00429143,35.10377451,35,32.65483273,33.97249585,36.15419877,37.4171462,35,33.85916317,34,33.63152248,45.99570857,2.502479828
Johannesburg_122,32.59739399,33.47990283,34.72068242,33.98310512,32.61241166,33.82011926,31.80427341,35.39542845,34.4209364,32.00022085,32.91447659,35.576303,36.28594302,34.95737633,33.07287986,34.01540415,32.79709585,45.95776281,2.529051548
Johannesburg_119,32.79042146,33.9454023,34.99022989,34,32.89329502,34.2683908,32,35.06934866,34.41302682,32.0045977,33.07394636,36.0045977,36.41762452,35.34463602,33,34,33.10977011,46,2.44468959
Johannesburg_24,33,34.2558209,35.69462687,34.00119403,33.19641791,34.97970149,32,35,34.98567164,32.42208955,33.7241791,36.71462687,37.39014925,35.05940299,33.10238806,34,33.74089552,46.17014925,2.425941498
Johannesburg_18,33,34,35.00246002,34,33,34.06826568,32,35,34.65559656,32,33,36.06826568,36.66789668,35.61623616,33,34.20541205,33.00246002,45.6500615,2.395826589
Johannesburg_54,33.71417654,34.51337409,35.00382117,34.31944975,33.75506305,34.35364922,32.02273596,34.8081773,35,32.92854413,34.32919373,36.0349637,37.92567826,35,33.73175392,34.04566297,33.9333206,45.51643103,2.33001219
Johannesburg_55,34,34.24378109,35,34.39800995,33.56616915,34,32,34.57412935,34.9840796,33,34.45572139,36,38,34.9840796,33.00199005,34.0079602,34,45.10497512,2.22184742
Johannesburg_124,33.78896361,34.66060127,35,34.73259494,33.24109968,34.07318038,32.00158228,34.76285601,34.46301424,33.01186709,34.99129747,36.23457278,38,34.67009494,33,34.21677215,34,45.01186709,2.191823097
Johannesburg_68,33.07169962,35,35.83463152,34,33.98721789,34.91092471,32.49550629,34.90713002,34.87896944,33,34.85320551,36.91651688,38,35.04833233,33.6405033,34.15897743,34,46.0832834,2.391092099
Johannesburg_58,33.25655847,35,35.52912406,34.03023566,33.93997332,34.85148955,32.56825256,35,34.63672743,33.43174744,35,36.9946643,38,35,33,34.12005336,34,45.93108048,2.304677552
Johannesburg_29,33,35,36,34,34,35,32.00241109,35,35,32.90657022,34.04098855,37,38,35,34,34,34,46.21579265,2.411619767
Johannesburg_27,33,35,36,34,34,35,32,35,35,32.52094241,34,37,38,35,34,34,34,46,2.368637177
Johannesburg_26,33,35,36,34,34,35,32,35,35,32.01195815,34,36.60687593,38,35,33.66068759,34,34,46.33931241,2.364109518
Johannesburg_28,33,35,36,34,34,35,32.02730375,35,35,32.46928328,34,37,38,35,33.9112628,34,34,46.0887372,2.37218976
Johannesburg_25,33,34.99682035,35.8672496,34.34499205,33.40143084,34.91096979,32.05325914,35,35,32.2972973,34,37,37.6009539,35.28855326,33.38950715,34.04133545,33.75914149,45.83783784,2.273228428
Johannesburg_30,33,35,36,34.79402516,34,35,32.2672956,35,35,32.93081761,34,37,38,35,33.38207547,34,34,46.01257862,2.200998241
Johannesburg_31,33,35,36,34.05663717,34,35,32.64778761,35,35,32.76814159,34,37,38,35.07079646,33.77522124,34,34,46,2.31239212
Johannesburg_70,33.07817018,35,36.19021066,34,33.90623709,34.33075176,32.1956836,34.72635275,34.74896737,32.62567121,34.64343247,37,37.64322594,35.93380834,33.50929368,34.22325485,33.59541512,46.17585708,2.411854433
Johannesburg_39,33,35,36,34.15195632,33.97816197,34.98908098,32.04731574,35,35,32.06915378,34,37,37.85532302,35.90172884,33.37306642,34,33.86988171,45.98908098,2.327174248
Johannesburg_40,33,35,36,34,34,35,32.09486166,35,35,32.07905138,34,37,38,35.99209486,33.50395257,34,34,46,2.395016255
Johannesburg_82,33,35,36.13418001,34,34,34.78244064,32.929873,34.31639978,34.30093871,33,35,37,38,36,33.070127,34.73660961,34,46,2.468796638
Johannesburg_86,33,35,36.46327096,34,34,34.0966736,32.92827443,34.32259182,34,33.14310464,35.1957727,37.01247401,37.88149688,35.90887041,33,34.76403326,33.998614,46.44559945,2.542018084
Johannesburg_88,33,35,36.32056653,33.94594055,34,34.24117295,32.99601037,34.73987632,34,33.79453421,35.51326551,37.63435069,37.14103331,35.76341512,33,34.83981648,34,46.7069619,2.578322163
Johannesburg_89,33,35,37,33.82859126,34,34,32.55274115,34.08119362,33.66689799,33,35.44934074,37.17418459,37.25988897,36,33,34.56072172,33.51006246,46.56245663,2.422616733
